run_id,row_index,pair_id,A_type,B_type,response
2,84,5,worst,middle,B | 6
2,85,0,best,middle,B | 8
2,85,1,middle,best,B | 8
2,85,2,best,worst,B | 8
2,85,3,worst,best,B | 8
2,85,4,middle,worst,B | 6
2,85,5,worst,middle,B | 8
2,86,0,best,middle,B | 8
2,86,1,middle,best,B | 8
2,86,2,best,worst,B | 8
2,86,3,worst,best,B | 8
2,86,4,middle,worst,B | 8
2,86,5,worst,middle,B | 9
2,87,0,best,middle,A | 9
2,87,1,middle,best,B | 9
2,87,2,best,worst,A | 9
2,87,3,worst,best,B | 9
2,87,4,middle,worst,A | 9
2,87,5,worst,middle,B | 9
2,88,0,best,middle,B | 6
2,88,1,middle,best,B | 9
2,88,2,best,worst,B | 8
2,88,3,worst,best,B | 9
2,88,4,middle,worst,B | 8
2,88,5,worst,middle,B | 8
2,89,0,best,middle,B | 8
2,89,1,middle,best,B | 8
2,89,2,best,worst,A | 6
2,89,3,worst,best,B | 8
2,89,4,middle,worst,B | 6
2,89,5,worst,middle,B | 8
2,90,0,best,middle,A | 3
2,90,1,middle,best,B | 6
2,90,2,best,worst,A | 3
2,90,3,worst,best,B | 6
2,90,4,middle,worst,B | 6
2,90,5,worst,middle,B | 6
2,91,0,best,middle,A | 8
2,91,1,middle,best,B | 9
2,91,2,best,worst,A | 8
2,91,3,worst,best,B | 9
2,91,4,middle,worst,B | 8
2,91,5,worst,middle,B | 8
2,92,0,best,middle,B | 8
2,92,1,middle,best,B | 9
2,92,2,best,worst,A | 6
2,92,3,worst,best,B | 8
2,92,4,middle,worst,A | 3
2,92,5,worst,middle,B | 8
2,93,0,best,middle,B | 8
2,93,1,middle,best,B | 9
2,93,2,best,worst,A | 8
2,93,3,worst,best,B | 9
2,93,4,middle,worst,A | 8
2,93,5,worst,middle,B | 9
2,94,0,best,middle,A | 8
2,94,1,middle,best,B | 9
2,94,2,best,worst,A | 8
2,94,3,worst,best,B | 8
2,94,4,middle,worst,B | 8
2,94,5,worst,middle,B | 9
2,95,0,best,middle,A | 10
2,95,1,middle,best,B | 10
2,95,2,best,worst,B | 9
2,95,3,worst,best,B | 10
2,95,4,middle,worst,B | 9
2,95,5,worst,middle,A | 9
2,96,0,best,middle,B | 9
2,96,1,middle,best,B | 9
2,96,2,best,worst,B | 8
2,96,3,worst,best,B | 9
2,96,4,middle,worst,B | 8
2,96,5,worst,middle,B | 9
2,97,0,best,middle,B | 6
2,97,1,middle,best,B | 6
2,97,2,best,worst,B | 5
2,97,3,worst,best,B | 8
2,97,4,middle,worst,B | 3
2,97,5,worst,middle,B | 8
2,98,0,best,middle,B | 8
2,98,1,middle,best,B | 8
2,98,2,best,worst,B | 8
2,98,3,worst,best,B | 9
2,98,4,middle,worst,B | 8
2,98,5,worst,middle,B | 9
2,99,0,best,middle,B | 8
2,99,1,middle,best,B | 8
2,99,2,best,worst,B | 8
2,99,3,worst,best,B | 8
2,99,4,middle,worst,B | 8
2,99,5,worst,middle,B | 8
3,0,0,best,middle,B | 8
3,0,1,middle,best,B | 9
3,0,2,best,worst,B | 8
3,0,3,worst,best,B | 9
3,0,4,middle,worst,B | 8
3,0,5,worst,middle,B | 8
3,1,0,best,middle,B | 6
3,1,1,middle,best,B | 6
3,1,2,best,worst,A | 3
3,1,3,worst,best,B | 6
3,1,4,middle,worst,A | 3
3,1,5,worst,middle,B | 6
3,2,0,best,middle,B | 9
3,2,1,middle,best,B | 9
3,2,2,best,worst,B | 9
3,2,3,worst,best,B | 9
3,2,4,middle,worst,B | 8
3,2,5,worst,middle,B | 9
3,3,0,best,middle,B | 8
3,3,1,middle,best,B | 8
3,3,2,best,worst,A | 8
3,3,3,worst,best,B | 9
3,3,4,middle,worst,B | 8
3,3,5,worst,middle,B | 8
3,4,0,best,middle,B | 3
3,4,1,middle,best,B | 6
3,4,2,best,worst,A | 3
3,4,3,worst,best,B | 3
3,4,4,middle,worst,B | 3
3,4,5,worst,middle,B | 2
3,5,0,best,middle,A | 3
3,5,1,middle,best,B | 6
3,5,2,best,worst,B | 6
3,5,3,worst,best,B | 8
3,5,4,middle,worst,A | 3
3,5,5,worst,middle,B | 6
3,6,0,best,middle,A | 6
3,6,1,middle,best,B | 8
3,6,2,best,worst,B | 6
3,6,3,worst,best,B | 8
3,6,4,middle,worst,B | 8
3,6,5,worst,middle,B | 8
3,7,0,best,middle,A | 8
3,7,1,middle,best,B | 9
3,7,2,best,worst,A | 9
3,7,3,worst,best,B | 9
3,7,4,middle,worst,A | 8
3,7,5,worst,middle,B | 9
3,8,0,best,middle,A | 8
3,8,1,middle,best,B | 9
3,8,2,best,worst,A | 8
3,8,3,worst,best,B | 9
3,8,4,middle,worst,A | 8
3,8,5,worst,middle,B | 9
3,9,0,best,middle,B | 6
3,9,1,middle,best,B | 6
3,9,2,best,worst,B | 6
3,9,3,worst,best,B | 8
3,9,4,middle,worst,B | 5
3,9,5,worst,middle,B | 8
3,10,0,best,middle,B | 6
3,10,1,middle,best,B | 9
3,10,2,best,worst,B | 6
3,10,3,worst,best,B | 8
3,10,4,middle,worst,B | 8
3,10,5,worst,middle,B | 8
3,11,0,best,middle,B | 3
3,11,1,middle,best,B | 6
3,11,2,best,worst,A | 3
3,11,3,worst,best,B | 6
3,11,4,middle,worst,A | 3
3,11,5,worst,middle,B | 4
3,12,0,best,middle,B | 8
3,12,1,middle,best,B | 8
3,12,2,best,worst,B | 8
3,12,3,worst,best,B | 8
3,12,4,middle,worst,B | 8
3,12,5,worst,middle,B | 8
3,13,0,best,middle,B | 1
3,13,1,middle,best,A | 1
3,13,2,best,worst,A | 1
3,13,3,worst,best,A | 1
3,13,4,middle,worst,A | 1
3,13,5,worst,middle,A | 1
3,14,0,best,middle,B | 8
3,14,1,middle,best,B | 8
3,14,2,best,worst,B | 6
3,14,3,worst,best,B | 8
3,14,4,middle,worst,B | 6
3,14,5,worst,middle,B | 8
3,15,0,best,middle,A | 6
3,15,1,middle,best,B | 8
3,15,2,best,worst,B | 8
3,15,3,worst,best,B | 8
3,15,4,middle,worst,B | 6
3,15,5,worst,middle,B | 6
3,16,0,best,middle,B | 6
3,16,1,middle,best,B | 6
3,16,2,best,worst,B | 4
3,16,3,worst,best,B | 6
3,16,4,middle,worst,B | 6
3,16,5,worst,middle,B | 6
3,17,0,best,middle,B | 8
3,17,1,middle,best,B | 8
3,17,2,best,worst,B | 6
3,17,3,worst,best,B | 8
3,17,4,middle,worst,B | 8
3,17,5,worst,middle,B | 8
3,18,0,best,middle,A | 4
3,18,1,middle,best,B | 8
3,18,2,best,worst,B | 8
3,18,3,worst,best,B | 8
3,18,4,middle,worst,B | 8
3,18,5,worst,middle,B | 6
3,19,0,best,middle,A | 8
3,19,1,middle,best,B | 9
3,19,2,best,worst,A | 8
3,19,3,worst,best,B | 9
3,19,4,middle,worst,B | 8
3,19,5,worst,middle,B | 8
3,20,0,best,middle,B | 8
3,20,1,middle,best,B | 6
3,20,2,best,worst,B | 6
3,20,3,worst,best,B | 6
3,20,4,middle,worst,A | 6
3,20,5,worst,middle,B | 8
3,21,0,best,middle,B | 9
3,21,1,middle,best,B | 9
3,21,2,best,worst,A | 9
3,21,3,worst,best,B | 9
3,21,4,middle,worst,A | 8
3,21,5,worst,middle,B | 9
3,22,0,best,middle,B | 8
3,22,1,middle,best,B | 8
3,22,2,best,worst,B | 8
3,22,3,worst,best,B | 9
3,22,4,middle,worst,B | 8
3,22,5,worst,middle,B | 8
3,23,0,best,middle,A | 6
3,23,1,middle,best,B | 8
3,23,2,best,worst,A | 6
3,23,3,worst,best,B | 8
3,23,4,middle,worst,B | 6
3,23,5,worst,middle,B | 8
3,24,0,best,middle,A | 3
3,24,1,middle,best,B | 6
3,24,2,best,worst,A | 3
3,24,3,worst,best,B | 6
3,24,4,middle,worst,A | 3
3,24,5,worst,middle,B | 6
3,25,0,best,middle,A | 3
3,25,1,middle,best,B | 3
3,25,2,best,worst,B | 5
3,25,3,worst,best,B | 6
3,25,4,middle,worst,A | 3
3,25,5,worst,middle,B | 6
3,26,0,best,middle,B | 6
3,26,1,middle,best,B | 6
3,26,2,best,worst,B | 6
3,26,3,worst,best,B | 6
3,26,4,middle,worst,B | 3
3,26,5,worst,middle,B | 4
3,27,0,best,middle,A | 4
3,27,1,middle,best,B | 6
3,27,2,best,worst,A | 4
3,27,3,worst,best,B | 8
3,27,4,middle,worst,B | 4
3,27,5,worst,middle,B | 6
3,28,0,best,middle,B | 8
3,28,1,middle,best,B | 9
3,28,2,best,worst,B | 9
3,28,3,worst,best,B | 9
3,28,4,middle,worst,B | 9
3,28,5,worst,middle,B | 9
3,29,0,best,middle,B | 8
3,29,1,middle,best,B | 8
3,29,2,best,worst,B | 8
3,29,3,worst,best,B | 8
3,29,4,middle,worst,B | 6
3,29,5,worst,middle,B | 8
3,30,0,best,middle,A | 9
3,30,1,middle,best,B | 9
3,30,2,best,worst,A | 9
3,30,3,worst,best,B | 9
3,30,4,middle,worst,B | 9
3,30,5,worst,middle,A | 8
3,31,0,best,middle,A | 8
3,31,1,middle,best,B | 8
3,31,2,best,worst,A | 6
3,31,3,worst,best,B | 8
3,31,4,middle,worst,A | 4
3,31,5,worst,middle,B | 8
3,32,0,best,middle,B | 8
3,32,1,middle,best,A | 8
3,32,2,best,worst,B | 6
3,32,3,worst,best,B | 6
3,32,4,middle,worst,A | 8
3,32,5,worst,middle,B | 8
3,33,0,best,middle,A | 5
3,33,1,middle,best,B | 8
3,33,2,best,worst,A | 6
3,33,3,worst,best,B | 8
3,33,4,middle,worst,A | 4
3,33,5,worst,middle,B | 8
3,34,0,best,middle,B | 4
3,34,1,middle,best,B | 6
3,34,2,best,worst,B | 4
3,34,3,worst,best,B | 6
3,34,4,middle,worst,A | 3
3,34,5,worst,middle,B | 6
3,35,0,best,middle,A | 8
3,35,1,middle,best,B | 9
3,35,2,best,worst,A | 8
3,35,3,worst,best,B | 9
3,35,4,middle,worst,A | 8
3,35,5,worst,middle,B | 8
3,36,0,best,middle,B | 2
3,36,1,middle,best,B | 3
3,36,2,best,worst,A | 2
3,36,3,worst,best,B | 3
3,36,4,middle,worst,B | 2
3,36,5,worst,middle,B | 2
3,37,0,best,middle,B | 8
3,37,1,middle,best,B | 8
3,37,2,best,worst,B | 8
3,37,3,worst,best,B | 8
3,37,4,middle,worst,B | 6
3,37,5,worst,middle,B | 8
3,38,0,best,middle,B | 8
3,38,1,middle,best,B | 8
3,38,2,best,worst,B | 8
3,38,3,worst,best,B | 8
3,38,4,middle,worst,B | 6
3,38,5,worst,middle,B | 8
3,39,0,best,middle,B | 6
3,39,1,middle,best,B | 6
3,39,2,best,worst,B | 6
3,39,3,worst,best,B | 6
3,39,4,middle,worst,B | 6
3,39,5,worst,middle,B | 6
3,40,0,best,middle,B | 8
3,40,1,middle,best,B | 6
3,40,2,best,worst,B | 8
3,40,3,worst,best,B | 6
3,40,4,middle,worst,B | 8
3,40,5,worst,middle,B | 8
3,41,0,best,middle,A | 8
3,41,1,middle,best,B | 9
3,41,2,best,worst,A | 8
3,41,3,worst,best,B | 9
3,41,4,middle,worst,B | 8
3,41,5,worst,middle,B | 8
3,42,0,best,middle,B | 8
3,42,1,middle,best,B | 6
3,42,2,best,worst,B | 8
3,42,3,worst,best,A | 6
3,42,4,middle,worst,B | 8
3,42,5,worst,middle,B | 6
3,43,0,best,middle,B | 8
3,43,1,middle,best,B | 8
3,43,2,best,worst,B | 8
3,43,3,worst,best,B | 8
3,43,4,middle,worst,B | 8
3,43,5,worst,middle,B | 8
3,44,0,best,middle,B | 8
3,44,1,middle,best,B | 8
3,44,2,best,worst,B | 8
3,44,3,worst,best,B | 8
3,44,4,middle,worst,B | 8
3,44,5,worst,middle,B | 6
3,45,0,best,middle,B | 8
3,45,1,middle,best,B | 9
3,45,2,best,worst,B | 8
3,45,3,worst,best,B | 8
3,45,4,middle,worst,B | 8
3,45,5,worst,middle,B | 8
3,46,0,best,middle,B | 8
3,46,1,middle,best,B | 6
3,46,2,best,worst,B | 6
3,46,3,worst,best,B | 6
3,46,4,middle,worst,B | 6
3,46,5,worst,middle,B | 6
3,47,0,best,middle,B | 6
3,47,1,middle,best,B | 8
3,47,2,best,worst,B | 8
3,47,3,worst,best,B | 8
3,47,4,middle,worst,B | 8
3,47,5,worst,middle,B | 8
3,48,0,best,middle,A | 6
3,48,1,middle,best,B | 8
3,48,2,best,worst,A | 8
3,48,3,worst,best,B | 8
3,48,4,middle,worst,A | 2
3,48,5,worst,middle,A | 2
3,49,0,best,middle,B | 8
3,49,1,middle,best,B | 8
3,49,2,best,worst,A | 6
3,49,3,worst,best,B | 8
3,49,4,middle,worst,B | 6
3,49,5,worst,middle,B | 8
3,50,0,best,middle,B | 6
3,50,1,middle,best,B | 8
3,50,2,best,worst,B | 8
3,50,3,worst,best,B | 8
3,50,4,middle,worst,B | 8
3,50,5,worst,middle,B | 8
3,51,0,best,middle,A | 8
3,51,1,middle,best,B | 9
3,51,2,best,worst,A | 8
3,51,3,worst,best,B | 8
3,51,4,middle,worst,B | 8
3,51,5,worst,middle,B | 8
3,52,0,best,middle,B | 6
3,52,1,middle,best,B | 8
3,52,2,best,worst,B | 6
3,52,3,worst,best,B | 8
3,52,4,middle,worst,B | 6
3,52,5,worst,middle,B | 8
3,53,0,best,middle,B | 6
3,53,1,middle,best,B | 8
3,53,2,best,worst,B | 6
3,53,3,worst,best,B | 8
3,53,4,middle,worst,B | 6
3,53,5,worst,middle,B | 8
3,54,0,best,middle,B | 8
3,54,1,middle,best,B | 9
3,54,2,best,worst,B | 8
3,54,3,worst,best,B | 8
3,54,4,middle,worst,B | 8
3,54,5,worst,middle,B | 8
3,55,0,best,middle,A | 1
3,55,1,middle,best,A | 1
3,55,2,best,worst,A | 1
3,55,3,worst,best,A | 1
3,55,4,middle,worst,A | 1
3,55,5,worst,middle,A | 1
3,56,0,best,middle,B | 8
3,56,1,middle,best,B | 8
3,56,2,best,worst,B | 8
3,56,3,worst,best,B | 8
3,56,4,middle,worst,A | 6
3,56,5,worst,middle,B | 8
3,57,0,best,middle,B | 8
3,57,1,middle,best,B | 8
3,57,2,best,worst,B | 8
3,57,3,worst,best,B | 8
3,57,4,middle,worst,B | 8
3,57,5,worst,middle,B | 8
3,58,0,best,middle,A | 2
3,58,1,middle,best,B | 6
3,58,2,best,worst,B | 3
3,58,3,worst,best,B | 3
3,58,4,middle,worst,A | 2
3,58,5,worst,middle,A | 2
3,59,0,best,middle,A | 2
3,59,1,middle,best,B | 3
3,59,2,best,worst,A | 3
3,59,3,worst,best,B | 3
3,59,4,middle,worst,A | 1
3,59,5,worst,middle,B | 1
3,60,0,best,middle,A | 3
3,60,1,middle,best,B | 6
3,60,2,best,worst,A | 6
3,60,3,worst,best,B | 6
3,60,4,middle,worst,A | 2
3,60,5,worst,middle,A | 1
3,61,0,best,middle,B | 8
3,61,1,middle,best,B | 8
3,61,2,best,worst,B | 8
3,61,3,worst,best,B | 8
3,61,4,middle,worst,B | 6
3,61,5,worst,middle,B | 8
3,62,0,best,middle,B | 8
3,62,1,middle,best,B | 8
3,62,2,best,worst,B | 8
3,62,3,worst,best,B | 8
3,62,4,middle,worst,B | 8
3,62,5,worst,middle,B | 8
3,63,0,best,middle,B | 6
3,63,1,middle,best,B | 6
3,63,2,best,worst,B | 6
3,63,3,worst,best,B | 6
3,63,4,middle,worst,B | 6
3,63,5,worst,middle,B | 6
3,64,0,best,middle,B | 8
3,64,1,middle,best,B | 9
3,64,2,best,worst,B | 8
3,64,3,worst,best,B | 8
3,64,4,middle,worst,B | 8
3,64,5,worst,middle,B | 8
3,65,0,best,middle,B | 8
3,65,1,middle,best,B | 9
3,65,2,best,worst,B | 8
3,65,3,worst,best,B | 9
3,65,4,middle,worst,B | 8
3,65,5,worst,middle,B | 8
3,66,0,best,middle,A | 6
3,66,1,middle,best,B | 8
3,66,2,best,worst,A | 8
3,66,3,worst,best,B | 8
3,66,4,middle,worst,B | 6
3,66,5,worst,middle,B | 8
3,67,0,best,middle,A | 8
3,67,1,middle,best,B | 9
3,67,2,best,worst,A | 8
3,67,3,worst,best,B | 9
3,67,4,middle,worst,B | 8
3,67,5,worst,middle,B | 8
3,68,0,best,middle,A | 2
3,68,1,middle,best,A | 2
3,68,2,best,worst,A | 2
3,68,3,worst,best,B | 3
3,68,4,middle,worst,A | 1
3,68,5,worst,middle,A | 2
3,69,0,best,middle,A | 3
3,69,1,middle,best,B | 5
3,69,2,best,worst,A | 3
3,69,3,worst,best,B | 6
3,69,4,middle,worst,A | 3
3,69,5,worst,middle,B | 6
3,70,0,best,middle,B | 8
3,70,1,middle,best,B | 8
3,70,2,best,worst,B | 8
3,70,3,worst,best,B | 8
3,70,4,middle,worst,B | 8
3,70,5,worst,middle,B | 8
3,71,0,best,middle,A | 3
3,71,1,middle,best,B | 6
3,71,2,best,worst,B | 5
3,71,3,worst,best,B | 6
3,71,4,middle,worst,A | 2
3,71,5,worst,middle,A | 2
3,72,0,best,middle,B | 8
3,72,1,middle,best,B | 8
3,72,2,best,worst,B | 8
3,72,3,worst,best,B | 8
3,72,4,middle,worst,B | 8
3,72,5,worst,middle,B | 8
3,73,0,best,middle,A | 8
3,73,1,middle,best,B | 9
3,73,2,best,worst,A | 9
3,73,3,worst,best,B | 9
3,73,4,middle,worst,A | 8
3,73,5,worst,middle,B | 9
3,74,0,best,middle,B | 6
3,74,1,middle,best,B | 8
3,74,2,best,worst,B | 6
3,74,3,worst,best,B | 8
3,74,4,middle,worst,B | 6
3,74,5,worst,middle,B | 8
3,75,0,best,middle,A | 8
3,75,1,middle,best,B | 8
3,75,2,best,worst,B | 8
3,75,3,worst,best,B | 8
3,75,4,middle,worst,B | 8
3,75,5,worst,middle,A | 6
3,76,0,best,middle,B | 3
3,76,1,middle,best,B | 4
3,76,2,best,worst,B | 2
3,76,3,worst,best,B | 4
3,76,4,middle,worst,B | 3
3,76,5,worst,middle,B | 3
3,77,0,best,middle,B | 6
3,77,1,middle,best,B | 8
3,77,2,best,worst,A | 6
3,77,3,worst,best,B | 8
3,77,4,middle,worst,B | 6
3,77,5,worst,middle,B | 8
3,78,0,best,middle,A | 2
3,78,1,middle,best,B | 3
3,78,2,best,worst,A | 2
3,78,3,worst,best,B | 3
3,78,4,middle,worst,B | 3
3,78,5,worst,middle,A | 2
3,79,0,best,middle,A | 1
3,79,1,middle,best,A | 1
3,79,2,best,worst,A | 1
3,79,3,worst,best,A | 1
3,79,4,middle,worst,A | 1
3,79,5,worst,middle,A | 1
3,80,0,best,middle,B | 8
3,80,1,middle,best,B | 8
3,80,2,best,worst,B | 8
3,80,3,worst,best,B | 8
3,80,4,middle,worst,B | 8
3,80,5,worst,middle,B | 8
3,81,0,best,middle,B | 6
3,81,1,middle,best,B | 6
3,81,2,best,worst,A | 3
3,81,3,worst,best,B | 6
3,81,4,middle,worst,B | 3
3,81,5,worst,middle,B | 8
3,82,0,best,middle,A | 8
3,82,1,middle,best,B | 9
3,82,2,best,worst,A | 8
3,82,3,worst,best,B | 9
3,82,4,middle,worst,B | 8
3,82,5,worst,middle,B | 8
3,83,0,best,middle,B | 8
3,83,1,middle,best,B | 8
3,83,2,best,worst,B | 8
3,83,3,worst,best,B | 8
3,83,4,middle,worst,B | 6
3,83,5,worst,middle,B | 8
3,84,0,best,middle,B | 6
3,84,1,middle,best,B | 6
3,84,2,best,worst,B | 3
3,84,3,worst,best,B | 6
3,84,4,middle,worst,B | 3
3,84,5,worst,middle,B | 6
3,85,0,best,middle,B | 8
3,85,1,middle,best,B | 8
3,85,2,best,worst,B | 8
3,85,3,worst,best,B | 8
3,85,4,middle,worst,B | 7
3,85,5,worst,middle,B | 8
3,86,0,best,middle,B | 8
3,86,1,middle,best,B | 8
3,86,2,best,worst,B | 8
3,86,3,worst,best,B | 8
3,86,4,middle,worst,B | 8
3,86,5,worst,middle,B | 9
3,87,0,best,middle,A | 9
3,87,1,middle,best,B | 9
3,87,2,best,worst,A | 9
3,87,3,worst,best,B | 9
3,87,4,middle,worst,A | 9
3,87,5,worst,middle,B | 9
3,88,0,best,middle,A | 5
3,88,1,middle,best,B | 9
3,88,2,best,worst,B | 8
3,88,3,worst,best,B | 9
3,88,4,middle,worst,B | 8
3,88,5,worst,middle,B | 8
3,89,0,best,middle,B | 8
3,89,1,middle,best,B | 8
3,89,2,best,worst,A | 6
3,89,3,worst,best,B | 8
3,89,4,middle,worst,B | 6
3,89,5,worst,middle,B | 8
3,90,0,best,middle,A | 2
3,90,1,middle,best,B | 6
3,90,2,best,worst,A | 3
3,90,3,worst,best,B | 6
3,90,4,middle,worst,B | 6
3,90,5,worst,middle,B | 6
3,91,0,best,middle,A | 8
3,91,1,middle,best,B | 9
3,91,2,best,worst,A | 8
3,91,3,worst,best,B | 9
3,91,4,middle,worst,B | 8
3,91,5,worst,middle,B | 8
3,92,0,best,middle,B | 8
3,92,1,middle,best,B | 9
3,92,2,best,worst,A | 6
3,92,3,worst,best,B | 8
3,92,4,middle,worst,A | 4
3,92,5,worst,middle,B | 8
3,93,0,best,middle,B | 8
3,93,1,middle,best,B | 9
3,93,2,best,worst,A | 8
3,93,3,worst,best,B | 9
3,93,4,middle,worst,A | 8
3,93,5,worst,middle,B | 9
3,94,0,best,middle,A | 8
3,94,1,middle,best,B | 8
3,94,2,best,worst,A | 9
3,94,3,worst,best,B | 8
3,94,4,middle,worst,B | 8
3,94,5,worst,middle,B | 9
3,95,0,best,middle,A | 10
3,95,1,middle,best,B | 10
3,95,2,best,worst,B | 9
3,95,3,worst,best,B | 10
3,95,4,middle,worst,B | 9
3,95,5,worst,middle,A | 9
3,96,0,best,middle,B | 9
3,96,1,middle,best,B | 9
3,96,2,best,worst,B | 8
3,96,3,worst,best,B | 9
3,96,4,middle,worst,B | 8
3,96,5,worst,middle,B | 9
3,97,0,best,middle,B | 6
3,97,1,middle,best,B | 6
3,97,2,best,worst,B | 6
3,97,3,worst,best,B | 8
3,97,4,middle,worst,A | 2
3,97,5,worst,middle,B | 8
3,98,0,best,middle,B | 8
3,98,1,middle,best,B | 8
3,98,2,best,worst,B | 8
3,98,3,worst,best,B | 9
3,98,4,middle,worst,B | 8
3,98,5,worst,middle,B | 9
3,99,0,best,middle,B | 8
3,99,1,middle,best,B | 8
3,99,2,best,worst,B | 8
3,99,3,worst,best,B | 8
3,99,4,middle,worst,B | 8
3,99,5,worst,middle,B | 8
4,0,0,best,middle,B | 8
4,0,1,middle,best,B | 8
4,0,2,best,worst,B | 8
4,0,3,worst,best,B | 9
4,0,4,middle,worst,B | 8
4,0,5,worst,middle,B | 8
4,1,0,best,middle,B | 5
4,1,1,middle,best,B | 6
4,1,2,best,worst,A | 2
4,1,3,worst,best,B | 6
4,1,4,middle,worst,B | 4
4,1,5,worst,middle,B | 6
4,2,0,best,middle,B | 9
4,2,1,middle,best,B | 9
4,2,2,best,worst,B | 9
4,2,3,worst,best,B | 9
4,2,4,middle,worst,B | 8
4,2,5,worst,middle,B | 9
4,3,0,best,middle,B | 8
4,3,1,middle,best,B | 8
4,3,2,best,worst,A | 8
4,3,3,worst,best,B | 9
4,3,4,middle,worst,B | 8
4,3,5,worst,middle,B | 8
4,4,0,best,middle,B | 3
4,4,1,middle,best,B | 6
4,4,2,best,worst,A | 3
4,4,3,worst,best,B | 4
4,4,4,middle,worst,A | 2
4,4,5,worst,middle,B | 3
4,5,0,best,middle,B | 6
4,5,1,middle,best,B | 6
4,5,2,best,worst,B | 5
4,5,3,worst,best,B | 8
4,5,4,middle,worst,B | 5
4,5,5,worst,middle,B | 6
4,6,0,best,middle,A | 6
4,6,1,middle,best,B | 8
4,6,2,best,worst,A | 6
4,6,3,worst,best,B | 8
4,6,4,middle,worst,B | 8
4,6,5,worst,middle,B | 8
4,7,0,best,middle,A | 8
4,7,1,middle,best,B | 9
4,7,2,best,worst,A | 9
4,7,3,worst,best,B | 9
4,7,4,middle,worst,A | 8
4,7,5,worst,middle,B | 9
4,8,0,best,middle,A | 8
4,8,1,middle,best,B | 9
4,8,2,best,worst,A | 8
4,8,3,worst,best,B | 9
4,8,4,middle,worst,A | 8
4,8,5,worst,middle,B | 8
4,9,0,best,middle,B | 6
4,9,1,middle,best,B | 6
4,9,2,best,worst,B | 6
4,9,3,worst,best,B | 8
4,9,4,middle,worst,B | 6
4,9,5,worst,middle,B | 8
4,10,0,best,middle,B | 6
4,10,1,middle,best,B | 9
4,10,2,best,worst,B | 6
4,10,3,worst,best,B | 9
4,10,4,middle,worst,B | 8
4,10,5,worst,middle,B | 8
4,11,0,best,middle,B | 3
4,11,1,middle,best,B | 6
4,11,2,best,worst,A | 3
4,11,3,worst,best,B | 6
4,11,4,middle,worst,A | 4
4,11,5,worst,middle,B | 3
4,12,0,best,middle,B | 8
4,12,1,middle,best,B | 8
4,12,2,best,worst,B | 8
4,12,3,worst,best,B | 8
4,12,4,middle,worst,B | 8
4,12,5,worst,middle,B | 8
4,13,0,best,middle,B | 1
4,13,1,middle,best,A | 1
4,13,2,best,worst,A | 1
4,13,3,worst,best,A | 1
4,13,4,middle,worst,A | 1
4,13,5,worst,middle,A | 1
4,14,0,best,middle,B | 8
4,14,1,middle,best,B | 8
4,14,2,best,worst,B | 6
4,14,3,worst,best,B | 8
4,14,4,middle,worst,A | 6
4,14,5,worst,middle,B | 8
4,15,0,best,middle,A | 6
4,15,1,middle,best,B | 8
4,15,2,best,worst,B | 8
4,15,3,worst,best,B | 8
4,15,4,middle,worst,B | 6
4,15,5,worst,middle,B | 6
4,16,0,best,middle,B | 6
4,16,1,middle,best,B | 6
4,16,2,best,worst,B | 5
4,16,3,worst,best,B | 6
4,16,4,middle,worst,B | 6
4,16,5,worst,middle,B | 6
4,17,0,best,middle,B | 8
4,17,1,middle,best,B | 8
4,17,2,best,worst,B | 8
4,17,3,worst,best,B | 8
4,17,4,middle,worst,B | 8
4,17,5,worst,middle,B | 8
4,18,0,best,middle,B | 6
4,18,1,middle,best,B | 8
4,18,2,best,worst,B | 8
4,18,3,worst,best,B | 8
4,18,4,middle,worst,B | 8
4,18,5,worst,middle,B | 8
4,19,0,best,middle,A | 8
4,19,1,middle,best,B | 8
4,19,2,best,worst,A | 8
4,19,3,worst,best,B | 9
4,19,4,middle,worst,B | 8
4,19,5,worst,middle,B | 8
4,20,0,best,middle,B | 8
4,20,1,middle,best,B | 6
4,20,2,best,worst,B | 6
4,20,3,worst,best,A | 6
4,20,4,middle,worst,A | 6
4,20,5,worst,middle,B | 8
4,21,0,best,middle,B | 9
4,21,1,middle,best,B | 9
4,21,2,best,worst,A | 9
4,21,3,worst,best,B | 9
4,21,4,middle,worst,A | 8
4,21,5,worst,middle,B | 9
4,22,0,best,middle,B | 8
4,22,1,middle,best,B | 8
4,22,2,best,worst,B | 8
4,22,3,worst,best,B | 9
4,22,4,middle,worst,B | 8
4,22,5,worst,middle,B | 8
4,23,0,best,middle,A | 6
4,23,1,middle,best,B | 8
4,23,2,best,worst,B | 6
4,23,3,worst,best,B | 8
4,23,4,middle,worst,B | 8
4,23,5,worst,middle,B | 9
4,24,0,best,middle,A | 3
4,24,1,middle,best,B | 6
4,24,2,best,worst,A | 3
4,24,3,worst,best,B | 6
4,24,4,middle,worst,A | 3
4,24,5,worst,middle,B | 6
4,25,0,best,middle,A | 3
4,25,1,middle,best,B | 3
4,25,2,best,worst,B | 6
4,25,3,worst,best,B | 6
4,25,4,middle,worst,A | 3
4,25,5,worst,middle,B | 6
4,26,0,best,middle,B | 6
4,26,1,middle,best,B | 6
4,26,2,best,worst,B | 6
4,26,3,worst,best,B | 6
4,26,4,middle,worst,B | 4
4,26,5,worst,middle,B | 3
4,27,0,best,middle,A | 4
4,27,1,middle,best,B | 6
